"ProlificID","condBetween","conditionFemales","conditionMales","Progress","duration.seconds","Consent","Catch","RT_RMTE3_Page.Submit","RMTE3","RT_RMTE6_Page.Submit","RMTE6","RT_RMTE9_Page.Submit","RMTE9","RT_RMTE15_Page.Submit","RMTE15","RT_RMTE17_Page.Submit","RMTE17","RT_RMTE18_Page.Submit","RMTE18","RT_RMTE19_Page.Submit","RMTE19","RT_RMTE21_Page.Submit","RMTE21","RT_RMTE22_Page.Submit","RMTE22","RT_RMTE25_Page.Submit","RMTE25","RT_RMTE27_Page.Submit","RMTE27","RT_RMTE28_Page.Submit","RMTE28","RT_RMTE29_Page.Submit","RMTE29","RT_RMTE30_Page.Submit","RMTE30","RT_RMTE31_Page.Submit","RMTE31","RT_RMTE34_Page.Submit","RMTE34","RT_RMTE35_Page.Submit","RMTE35","RT_RMTE1_Page.Submit","RMTE1","RT_RMTE2_Page.Submit","RMTE2","RT_RMTE4_Page.Submit","RMTE4","RT_RMTE5_Page.Submit","RMTE5","RT_RMTE7_Page.Submit","RMTE7","RT_RMTE8_Page.Submit","RMTE8","RT_RMTE10_Page.Submit","RMTE10","RT_RMTE11_Page.Submit","RMTE11","RT_RMTE12_Page.Submit","RMTE12","RT_RMTE13_Page.Submit","RMTE13","RT_RMTE14_Page.Submit","RMTE14","RT_RMTE16_Page.Submit","RMTE16","RT_RMTE20_Page.Submit","RMTE20","RT_RMTE23_Page.Submit","RMTE23","RT_RMTE24_Page.Submit","RMTE24","RT_RMTE26_Page.Submit","RMTE26","RT_RMTE32_Page.Submit","RMTE32","RT_RMTE33_Page.Submit","RMTE33","RT_RMTE36_Page.Submit","RMTE36","confidence_level","sex_arousal_1st","happy_1st","sadness_1st","bored_1st","sex_arosal_2nd","happy_2nd","sadness_2nd","bored_2nd","attentionCheck_blank","attentionCheck_yes","Age","Gender","sexual_orientation","sexual_orientation_3_TEXT","health_symptoms","Comments","item_order","FL_121_DO","firstSection_items_females","firstSection_items_males","secondSection_items_females","secondSection_items_males","Sex_clip_DO","Neutral_clip_DO","emotions_first_clip_DO","emotions_second_clip_DO","duration.minutes","duration_z","conditionFemales_Cl","conditionMales_Cl","RMTE1_crct","RMTE2_crct","RMTE3_crct","RMTE4_crct","RMTE5_crct","RMTE6_crct","RMTE7_crct","RMTE8_crct","RMTE9_crct","RMTE10_crct","RMTE11_crct","RMTE12_crct","RMTE13_crct","RMTE14_crct","RMTE15_crct","RMTE16_crct","RMTE17_crct","RMTE18_crct","RMTE19_crct","RMTE20_crct","RMTE21_crct","RMTE22_crct","RMTE23_crct","RMTE24_crct","RMTE25_crct","RMTE26_crct","RMTE27_crct","RMTE28_crct","RMTE29_crct","RMTE30_crct","RMTE31_crct","RMTE32_crct","RMTE33_crct","RMTE34_crct","RMTE35_crct","RMTE36_crct","RMET_mean_all","RMTE3_trial","RMTE6_trial","RMTE9_trial","RMTE15_trial","RMTE17_trial","RMTE18_trial","RMTE19_trial","RMTE21_trial","RMTE22_trial","RMTE25_trial","RMTE27_trial","RMTE28_trial","RMTE29_trial","RMTE30_trial","RMTE31_trial","RMTE34_trial","RMTE35_trial","RMTE1_trial","RMTE2_trial","RMTE4_trial","RMTE5_trial","RMTE7_trial","RMTE8_trial","RMTE10_trial","RMTE11_trial","RMTE12_trial","RMTE13_trial","RMTE14_trial","RMTE16_trial","RMTE20_trial","RMTE23_trial","RMTE24_trial","RMTE26_trial","RMTE32_trial","RMTE33_trial","RMTE36_trial","Sex_clip_name","Neutral_clip_name","condition","sex_arousal_sex","sex_arousal_neutral","happy_sex","happy_neutral","sadness_sex","sadness_neutral","bored_sex","bored_neutral","sex_arousal_diff","sex_arousal_diff_sex_Z","sex_arousal_diff_neutral_Z","sex_arousal_diff_Z"
"5eefae66afa4e549ac714f73","females","Sex_clip","","100",809,"Yes","20","9.258","joking","4.53","fantasizing","5.944","horrified","3.228","contemplative","4.322","doubtful","3.676","decisive","6.715","tentative","4.749","fantasizing","5.547","preoccupied","10.059","interested","7.433","cautious","5.224","interested","6.299","impatient","4.157","flirtatious","5.497","confident","7.258","distrustful","6.59","nervous","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",6,2,5,3,5,1,4,4,3,"Very much","Yes",26,"Male","Heterosexual or straight","","No","",", RMTE25, RMTE31, RMTE15, RMTE28, RMTE17, RMTE19, RMTE35, RMTE29, RMTE27, RMTE3, RMTE6, RMTE30, RMTE21, RMTE18, RMTE9, RMTE34, RMTE22","FL_124","RMTE25-female|RMTE31-female|RMTE15-female|RMTE28-female|RMTE17-female|RMTE19-female|RMTE35-female|RMTE29-female|RMTE27-female","","FL_95|FL_112|FL_100|FL_106|FL_108|FL_111|FL_98|FL_105","","vidInstructionSex|BedroomOral","vidInstructionNeut|WallE","|sex_arousal_1st|bored_1st|happy_1st|sadness_1st","|sadness_2nd|bored_2nd|sex_arosal_2nd|happy_2nd",13.4833333333333,0.459372491627841,"Sex_clip_1st",NA,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,1,1,NA,NA,1,NA,1,1,0,1,1,NA,NA,1,1,NA,0.823529411764706,10,11,15,3,5,14,6,13,17,1,9,4,8,12,2,16,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BedroomOral","WallE","Sex_clip_1st",2,1,5,4,3,4,5,3,1,-1.66819928774699,-0.605644705859313,-1.26587784706689
"5ef0c9b95817dc145532fcee","females","Sex_clip","","100",523,"Yes","20","5.557","desire","4.862","fantasizing","13.212","annoyed","8.174","contemplative","4.892","playful","6.044","decisive","4.167","sarcastic","5.118","fantasizing","3.559","preoccupied","5.499","interested","5.501","cautious","8.418","interested","7.115","impatient","4.555","flirtatious","3.234","confident","8.968","distrustful","10.235","nervous","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",7,4,5,1,2,1,4,6,2,"","yes",31,"Male","Heterosexual or straight","","No","",", RMTE17, RMTE30, RMTE29, RMTE27, RMTE19, RMTE25, RMTE15, RMTE6, RMTE21, RMTE34, RMTE28, RMTE18, RMTE9, RMTE35, RMTE31, RMTE3, RMTE22","FL_124","RMTE17-female|RMTE30-female|RMTE29-female|RMTE27-female|RMTE19-female|RMTE25-female|RMTE15-female|RMTE6-female|RMTE21-female","","FL_98|FL_102|FL_108|FL_111|FL_97|FL_99|FL_95|FL_105","","vidInstructionSex|BedroomOral","vidInstructionNeut|MadMen","|bored_1st|sex_arousal_1st|sadness_1st|happy_1st","|happy_2nd|sex_arosal_2nd|bored_2nd|sadness_2nd",8.71666666666667,-0.473656242807056,"Sex_clip_1st",NA,NA,NA,1,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,1,NA,0,1,0,NA,1,1,NA,NA,1,NA,1,1,0,1,1,NA,NA,1,1,NA,0.764705882352941,16,8,13,7,1,12,5,9,17,6,4,11,3,2,15,10,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BedroomOral","MadMen","Sex_clip_1st",4,1,5,4,1,6,2,2,3,-0.771244884559201,-0.605644705859313,-0.408242898498048
"5efa455b7a38f2145071c23e","females","Neutral_clip","","100",813,"Yes","20","17.94","desire","19.959","fantasizing","11.278","preoccupied","32.83","contemplative","16.564","doubtful","24.559","decisive","20.123","tentative","18.482","fantasizing","11.959","preoccupied","13.668","interested","19.985","cautious","13.51","interested","11.879","reflective","11.993","flirtatious","28.122","dispirited","22.756","distrustful","14.306","nervous","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",6,1,6,2,3,8,8,1,1,"","yes",43,"Male","Heterosexual or straight","","No","",", RMTE18, RMTE28, RMTE30, RMTE31, RMTE25, RMTE3, RMTE34, RMTE9, RMTE29, RMTE19, RMTE21, RMTE17, RMTE35, RMTE15, RMTE6, RMTE22, RMTE27","FL_124","RMTE18-female|RMTE28-female|RMTE30-female|RMTE31-female|RMTE25-female|RMTE3-female|RMTE34-female|RMTE9-female|RMTE29-female","","FL_107|FL_106|FL_109|FL_97|FL_110|FL_112|FL_105|FL_103","","vidInstructionSex|SamTaylor","vidInstructionNeut|ModernFamily","|happy_1st|bored_1st|sex_arousal_1st|sadness_1st","|sadness_2nd|happy_2nd|bored_2nd|sex_arosal_2nd",13.55,0.472421844557001,"Neutral_clip_1st",NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,1,1,NA,NA,1,NA,1,1,1,1,0,NA,NA,1,1,NA,0.941176470588235,6,15,8,14,12,1,10,11,16,5,17,2,9,3,4,7,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SamTaylor","ModernFamily","Neutral_clip_1st",8,1,8,6,1,2,1,3,7,1.02266392181639,-0.605644705859313,1.30702699863964
"5efcc3c415ba870c157d0072","females","Sex_clip","","100",642,"Yes","20","9.078","joking","12.423","fantasizing","8.751","preoccupied","3.468","contemplative","7.091","doubtful","3.842","decisive","6.643","tentative","16.531","fantasizing","10.495","preoccupied","8.099","interested","5.319","reassuring","10.394","interested","7.396","reflective","6.328","flirtatious","5.497","joking","8.743","baffled","8.539","insisting","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4,4,5,2,4,1,6,4,5,"","yes",38,"Male","Heterosexual or straight","","No","",", RMTE21, RMTE9, RMTE3, RMTE17, RMTE35, RMTE6, RMTE29, RMTE27, RMTE34, RMTE28, RMTE31, RMTE30, RMTE15, RMTE25, RMTE22, RMTE18, RMTE19","FL_124","RMTE21-female|RMTE9-female|RMTE3-female|RMTE17-female|RMTE35-female|RMTE6-female|RMTE29-female|RMTE27-female|RMTE34-female","","FL_102|FL_99|FL_100|FL_110|FL_104|FL_105|FL_108|FL_107","","vidInstructionSex|FloorSex","vidInstructionNeut|WallE","|bored_1st|sex_arousal_1st|happy_1st|sadness_1st","|bored_2nd|sex_arosal_2nd|happy_2nd|sadness_2nd",10.7,-0.0854379931645639,"Sex_clip_1st",NA,NA,NA,0,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,1,1,NA,NA,1,NA,0,1,1,1,0,NA,NA,0,0,NA,0.705882352941177,3,6,2,13,4,16,17,1,15,14,8,10,7,12,11,9,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FloorSex","WallE","Sex_clip_1st",4,1,5,6,2,4,4,5,3,-0.771244884559201,-0.605644705859313,-0.408242898498048
"5f0dca1b95f13600097e1317","females","Neutral_clip","","100",545,"Yes","20","7.919","desire","7.653","fantasizing","4.699","annoyed","6.699","contemplative","6.087","doubtful","9.312","bored","5.312","sarcastic","7.871","embarrassed","5.5","preoccupied","10.707","interested","9.282","reassuring","12.266","interested","8.115","impatient","7.728","disappointed","5.717","confident","6.045","distrustful","9.503","nervous","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",4,1,6,4,3,7,5,1,3,"","yes",44,"Male","Heterosexual or straight","","No","",", RMTE28, RMTE18, RMTE6, RMTE21, RMTE34, RMTE15, RMTE22, RMTE30, RMTE3, RMTE35, RMTE27, RMTE9, RMTE29, RMTE31, RMTE17, RMTE25, RMTE19","FL_124","RMTE28-female|RMTE18-female|RMTE6-female|RMTE21-female|RMTE34-female|RMTE15-female|RMTE22-female|RMTE30-female|RMTE3-female","","FL_97|FL_103|FL_111|FL_101|FL_99|FL_109|FL_104|FL_107","","vidInstructionSex|FloorSex","vidInstructionNeut|WallE","|bored_1st|happy_1st|sadness_1st|sex_arousal_1st","|bored_2nd|sex_arosal_2nd|sadness_2nd|happy_2nd",9.08333333333333,-0.401884801696679,"Neutral_clip_1st",NA,NA,NA,1,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,1,NA,1,0,0,NA,0,1,NA,NA,1,NA,0,1,0,0,1,NA,NA,1,1,NA,0.588235294117647,9,3,12,6,15,2,17,4,7,16,11,1,13,8,14,5,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FloorSex","WallE","Neutral_clip_1st",7,1,5,6,1,4,3,3,6,0.574186720222489,-0.605644705859313,0.878209524355217
"5f0f17ed8c30af0581b9af35","females","Sex_clip","","100",593,"Yes","20","9.662","joking","7.656","fantasizing","5.887","preoccupied","8.165","contemplative","5.98","doubtful","6.45","decisive","12.967","grateful","16.234","fantasizing","5.676","preoccupied","7.901","interested","9.067","cautious","10.635","interested","10.415","irritated","5.615","flirtatious","13.058","dispirited","13.003","baffled","10.83","insisting","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3,7,8,1,6,3,2,2,8,"","yes",41,"Male","Heterosexual or straight","","No","",", RMTE19, RMTE15, RMTE25, RMTE30, RMTE28, RMTE18, RMTE31, RMTE9, RMTE17, RMTE22, RMTE29, RMTE3, RMTE34, RMTE35, RMTE27, RMTE6, RMTE21","FL_124","RMTE19-female|RMTE15-female|RMTE25-female|RMTE30-female|RMTE28-female|RMTE18-female|RMTE31-female|RMTE9-female|RMTE17-female","","FL_105|FL_101|FL_95|FL_98|FL_97|FL_103|FL_112|FL_106","","vidInstructionSex|FloorSex","vidInstructionNeut|MadMen","|happy_1st|sadness_1st|sex_arousal_1st|bored_1st","|bored_2nd|sadness_2nd|sex_arosal_2nd|happy_2nd",9.88333333333333,-0.245292566546767,"Sex_clip_1st",NA,NA,NA,0,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,1,0,NA,1,1,NA,NA,1,NA,1,1,0,1,0,NA,NA,0,0,NA,0.647058823529412,12,16,8,2,9,6,1,17,10,3,15,5,11,4,7,13,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FloorSex","MadMen","Sex_clip_1st",7,3,8,2,1,2,6,8,4,0.574186720222489,0.97221913308995,0.0205745757863738
"5f195c019ae403000828b46b","females","Neutral_clip","","100",852,"Yes","20","9.254","desire","9.087","fantasizing","19.222","preoccupied","11.674","contemplative","18.27","affectionate","14.339","decisive","40.351","tentative","15.179","fantasizing","12.594","preoccupied","33.932","interested","22.573","cautious","15.853","interested","9.561","reflective","12.638","flirtatious","22.892","ashamed","11.125","distrustful","16.81","nervous","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",6,1,7,6,1,8,7,1,1,"","Yes",48,"Male","Heterosexual or straight","","No","",", RMTE27, RMTE21, RMTE9, RMTE34, RMTE19, RMTE29, RMTE30, RMTE28, RMTE35, RMTE6, RMTE3, RMTE17, RMTE15, RMTE18, RMTE25, RMTE22, RMTE31","FL_124","RMTE27-female|RMTE21-female|RMTE9-female|RMTE34-female|RMTE19-female|RMTE29-female|RMTE30-female|RMTE28-female|RMTE35-female","","FL_112|FL_95|FL_109|FL_110|FL_108|FL_104|FL_105|FL_99","","vidInstructionSex|BedroomOral","vidInstructionNeut|WallE","|happy_1st|bored_1st|sadness_1st|sex_arousal_1st","|happy_2nd|sadness_2nd|bored_2nd|sex_arosal_2nd",14.2,0.599653035616305,"Neutral_clip_1st",NA,NA,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,0,1,1,NA,1,1,NA,NA,1,NA,1,1,1,1,0,NA,NA,1,1,NA,0.882352941176471,11,10,3,13,12,14,5,2,16,15,1,8,6,7,17,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BedroomOral","WallE","Neutral_clip_1st",8,1,7,7,1,6,1,1,7,1.02266392181639,-0.605644705859313,1.30702699863964
"5f1c29f047a90a049690ef7e","females","Sex_clip","","100",570,"Yes","20","5.94","desire","12.695","impatient","6.45","preoccupied","6.746","contemplative","8.381","doubtful","7.862","decisive","12.816","tentative","7.538","fantasizing","6.083","preoccupied","7.731","interested","7.166","cautious","8.244","interested","5.661","reflective","5.277","flirtatious","7.522","confident","8.184","distrustful","7.67","nervous","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",5,7,6,2,5,1,4,5,4,"","yes",50,"Male","Heterosexual or straight","","No","",", RMTE25, RMTE19, RMTE17, RMTE9, RMTE15, RMTE30, RMTE29, RMTE21, RMTE35, RMTE6, RMTE28, RMTE3, RMTE18, RMTE22, RMTE31, RMTE34, RMTE27","FL_124","RMTE25-female|RMTE19-female|RMTE17-female|RMTE9-female|RMTE15-female|RMTE30-female|RMTE29-female|RMTE21-female|RMTE35-female","","FL_112|FL_102|FL_95|FL_108|FL_105|FL_99|FL_98|FL_103","","vidInstructionSex|FloorSex","vidInstructionNeut|MadMen","|bored_1st|sex_arousal_1st|sadness_1st|happy_1st","|sex_arosal_2nd|bored_2nd|sadness_2nd|happy_2nd",9.5,-0.320326345889433,"Sex_clip_1st",NA,NA,NA,1,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,1,1,NA,NA,1,NA,1,1,1,1,1,NA,NA,1,1,NA,0.941176470588235,12,10,4,5,3,13,2,8,14,1,17,11,7,6,15,16,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FloorSex","MadMen","Sex_clip_1st",7,1,6,4,2,5,5,4,6,0.574186720222489,-0.605644705859313,0.878209524355217
"5f1ffcf7eed8dd01d7ac91e4","females","Neutral_clip","","100",509,"Yes","20","8.738","convinced","4.891","impatient","4.776","preoccupied","6.701","contemplative","5.638","doubtful","4.219","decisive","7.562","sarcastic","5.965","fantasizing","4.69","preoccupied","5.528","interested","8.223","cautious","6.475","interested","5.607","irritated","6.57","hostile","6.233","confident","8.653","distrustful","6.475","nervous","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",3,1,4,2,6,8,5,2,1,"","yes",25,"Male","Heterosexual or straight","","No","",", RMTE30, RMTE29, RMTE17, RMTE22, RMTE25, RMTE9, RMTE21, RMTE27, RMTE19, RMTE34, RMTE28, RMTE6, RMTE35, RMTE3, RMTE31, RMTE18, RMTE15","FL_124","RMTE30-female|RMTE29-female|RMTE17-female|RMTE22-female|RMTE25-female|RMTE9-female|RMTE21-female|RMTE27-female|RMTE19-female","","FL_98|FL_102|FL_112|FL_97|FL_95|FL_99|FL_108|FL_110","","vidInstructionSex|FloorSex","vidInstructionNeut|MadMen","|sex_arousal_1st|bored_1st|sadness_1st|happy_1st","|bored_2nd|sadness_2nd|sex_arosal_2nd|happy_2nd",8.48333333333333,-0.519328978059114,"Neutral_clip_1st",NA,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,1,0,NA,1,1,NA,NA,1,NA,1,1,0,0,1,NA,NA,1,1,NA,0.705882352941177,14,12,6,17,3,16,9,7,4,5,8,11,2,1,15,10,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FloorSex","MadMen","Neutral_clip_1st",8,1,5,4,2,2,1,6,7,1.02266392181639,-0.605644705859313,1.30702699863964
"5f3bd56999a44d9324b76ddb","females","Sex_clip","","100",680,"Yes","20","8.553","flustered","9.223","impatient","9.64","preoccupied","9.006","contemplative","7.894","doubtful","8.362","decisive","6.902","tentative","8.054","fantasizing","9.271","preoccupied","10.038","interested","8.312","cautious","6.49","interested","11.329","impatient","6.269","flirtatious","7.233","dispirited","13.005","distrustful","10.464","insisting","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",6,5,3,2,5,1,2,3,2,"","yes",36,"Male","Heterosexual or straight","","No","",", RMTE28, RMTE35, RMTE25, RMTE27, RMTE9, RMTE17, RMTE34, RMTE3, RMTE29, RMTE22, RMTE30, RMTE19, RMTE15, RMTE21, RMTE31, RMTE6, RMTE18","FL_124","RMTE28-female|RMTE35-female|RMTE25-female|RMTE27-female|RMTE9-female|RMTE17-female|RMTE34-female|RMTE3-female|RMTE29-female","","FL_105|FL_100|FL_107|FL_110|FL_106|FL_99|FL_112|FL_108","","vidInstructionSex|FloorSex","vidInstructionNeut|MadMen","|sadness_1st|happy_1st|bored_1st|sex_arousal_1st","|sadness_2nd|sex_arosal_2nd|bored_2nd|happy_2nd",11.3333333333333,0.0385308596624505,"Sex_clip_1st",NA,NA,NA,0,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,1,1,NA,NA,1,NA,1,1,0,1,0,NA,NA,1,0,NA,0.705882352941177,8,16,5,13,6,17,12,14,10,3,4,1,9,11,15,7,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FloorSex","MadMen","Sex_clip_1st",5,1,3,2,2,3,5,2,4,-0.322767682965304,-0.605644705859313,0.0205745757863738
"5f4f5d2da7606a000ab233c9","females","Neutral_clip","","100",838,"Yes","20","3.488","convinced","6.425","fantasizing","5.871","preoccupied","3.501","amused","4.264","affectionate","3.4","decisive","7.274","grateful","5.473","fantasizing","4.792","preoccupied","6.4","incredulous","5.784","cautious","4.932","interested","3.261","reflective","4.49","flirtatious","3.895","confident","4.434","baffled","5.429","nervous","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",5,3,4,1,3,6,6,1,5,"","yes",33,"Male","Heterosexual or straight","","No","",", RMTE21, RMTE22, RMTE9, RMTE25, RMTE15, RMTE19, RMTE31, RMTE17, RMTE27, RMTE3, RMTE29, RMTE34, RMTE18, RMTE30, RMTE6, RMTE28, RMTE35","FL_124","RMTE21-female|RMTE22-female|RMTE9-female|RMTE25-female|RMTE15-female|RMTE19-female|RMTE31-female|RMTE17-female|RMTE27-female","","FL_95|FL_101|FL_98|FL_108|FL_100|FL_112|FL_102|FL_97","","vidInstructionSex|SamTaylor","vidInstructionNeut|ModernFamily","|bored_1st|happy_1st|sex_arousal_1st|sadness_1st","|bored_2nd|sadness_2nd|happy_2nd|sex_arosal_2nd",13.9666666666667,0.553980300364247,"Neutral_clip_1st",NA,NA,NA,0,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,0,NA,0,1,0,NA,1,1,NA,NA,0,NA,1,1,1,1,1,NA,NA,0,1,NA,0.647058823529412,10,15,3,5,8,13,6,1,2,4,9,16,11,14,7,12,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SamTaylor","ModernFamily","Neutral_clip_1st",6,3,6,4,1,1,5,3,3,0.125709518628592,0.97221913308995,-0.408242898498048
"5f5174760868af3ce9a5d9f7","females","Sex_clip","","100",1169,"Yes","20","4.584","desire","4.743","impatient","4.745","preoccupied","6.694","contemplative","14.415","aghast","6.204","decisive","11.689","tentative","8.539","fantasizing","7.843","preoccupied","8.941","incredulous","4.922","cautious","4.163","contented","8.181","impatient","4.442","flirtatious","5.983","dispirited","6.133","distrustful","3.786","nervous","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",6,6,5,2,3,1,4,2,6,"","yes",27,"Male","Heterosexual or straight","","No","",", RMTE19, RMTE30, RMTE25, RMTE9, RMTE29, RMTE31, RMTE17, RMTE6, RMTE28, RMTE22, RMTE35, RMTE3, RMTE34, RMTE18, RMTE15, RMTE27, RMTE21","FL_124","RMTE19-female|RMTE30-female|RMTE25-female|RMTE9-female|RMTE29-female|RMTE31-female|RMTE17-female|RMTE6-female|RMTE28-female","","FL_105|FL_97|FL_95|FL_98|FL_108|FL_110|FL_103|FL_106","","vidInstructionSex|BedroomOral","vidInstructionNeut|MadMen","|happy_1st|sadness_1st|bored_1st|sex_arousal_1st","|bored_2nd|happy_2nd|sex_arosal_2nd|sadness_2nd",19.4833333333333,1.63381425525219,"Sex_clip_1st",NA,NA,NA,1,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,1,NA,0,1,1,NA,1,1,NA,NA,0,NA,1,0,0,1,0,NA,NA,1,1,NA,0.647058823529412,12,8,4,15,7,14,1,17,10,3,16,9,5,2,6,13,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BedroomOral","MadMen","Sex_clip_1st",6,1,5,4,2,2,3,6,5,0.125709518628592,-0.605644705859313,0.449392050070796
"5f53b73f18bf9a6ed513ca61","females","Neutral_clip","","100",447,"Yes","20","5.116","flustered","4.215","fantasizing","6.318","horrified","3.324","amused","4.765","aghast","7.915","aghast","7.287","tentative","4.46","fantasizing","3.505","preoccupied","2.436","interested","2.66","cautious","3.878","affectionate","6.275","irritated","4.068","hostile","5.45","dispirited","4.748","distrustful","2.665","nervous","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",5,3,5,3,6,7,5,3,3,"","yes",23,"Male","Heterosexual or straight","","No","",", RMTE29, RMTE34, RMTE3, RMTE18, RMTE9, RMTE35, RMTE27, RMTE28, RMTE6, RMTE21, RMTE30, RMTE31, RMTE19, RMTE22, RMTE17, RMTE25, RMTE15","FL_124","RMTE29-female|RMTE34-female|RMTE3-female|RMTE18-female|RMTE9-female|RMTE35-female|RMTE27-female|RMTE28-female|RMTE6-female","","FL_106|FL_100|FL_99|FL_107|FL_105|FL_109|FL_104|FL_110","","vidInstructionSex|SamTaylor","vidInstructionNeut|ModernFamily","|sadness_1st|sex_arousal_1st|bored_1st|happy_1st","|bored_2nd|happy_2nd|sex_arosal_2nd|sadness_2nd",7.45,-0.721593948461085,"Neutral_clip_1st",NA,NA,NA,0,NA,NA,1,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0,0,1,NA,1,1,NA,NA,1,NA,1,0,0,0,0,NA,NA,1,1,NA,0.470588235294118,3,9,5,17,15,4,13,10,14,16,7,8,1,11,12,2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SamTaylor","ModernFamily","Neutral_clip_1st",7,3,5,5,3,3,3,6,4,0.574186720222489,0.97221913308995,0.0205745757863738
